week_start,forecast_demand,forecast_lower,Category Name_x,model_used,Category Name_y,units_demand,Category Name,forecast_upper,forcast_lower,is_forecast
2016-02-22,12.492467183849424,6.849048038029695,Lacrosse,Prophet,Lacrosse,13.0,,,,False
2016-02-22,151.10226192731216,127.60931296448716,Men's Footwear,Prophet,Men's Footwear,143.0,,,,False
2016-02-22,225.26387267011708,185.1221472479685,Shop By Sport,Prophet,Shop By Sport,224.0,,,,False
2016-02-22,8.856050869315066,2.221135830784674,Tennis & Racquet,Prophet,Tennis & Racquet,9.0,,,,False
2016-02-22,20.53391178054427,9.392033683875985,Trade-In,Prophet,Trade-In,25.0,,,,False
2016-02-22,103.70514028147072,86.22835352106105,Water Sports,Prophet,Water Sports,96.0,,,,False
2016-02-22,467.54990010409034,400.62940164754883,Women's Apparel,Prophet,Women's Apparel,392.0,,,,False
2016-02-29,43.37350978542569,30.165151291310725,Accessories,Prophet,Accessories,40.0,,,,False
2016-02-29,14.12253485470946,5.601597866961905,Baseball & Softball,Prophet,Baseball & Softball,9.0,,,,False
2016-02-29,7.9540318971901165,0.44588400416372564,Boxing & MMA,Prophet,Boxing & MMA,1.0,,,,False
2016-02-29,96.79019001164636,81.49721420081568,Camping & Hiking,Prophet,Camping & Hiking,98.0,,,,False
2016-02-29,264.84873136807505,219.9933776314395,Cardio Equipment,Prophet,Cardio Equipment,287.0,,,,False
2016-02-29,556.9011674280999,490.8639351469848,Cleats,Prophet,Cleats,565.0,,,,False
2016-02-29,84.69947210102029,66.13006956234881,Electronics,Prophet,Electronics,84.0,,,,False
2016-02-29,119.78733204215564,100.78441824941864,Fishing,Prophet,Fishing,109.0,,,,False
2016-02-29,6.1613948015187745,0.3904912756806468,Fitness Accessories,Prophet,Fitness Accessories,2.0,,,,False
2016-02-29,35.3537513909368,23.050900499782205,Girls' Apparel,Prophet,Girls' Apparel,38.0,,,,False
2016-02-29,6.55214758641964,1.6039556355753533,Golf Apparel,Prophet,Golf Apparel,6.0,,,,False
2016-02-29,35.85445801706604,22.949328539270798,Golf Balls,Prophet,Golf Balls,22.0,,,,False
2016-02-29,24.881597765500512,14.793554149288788,Golf Gloves,Prophet,Golf Gloves,27.0,,,,False
2016-02-29,5.0801896162673605,0.0,Golf Shoes,Prophet,Golf Shoes,12.0,,,,False
2016-02-29,11.674759775730356,3.580901804577919,Hockey,Prophet,Hockey,5.0,,,,False
2016-02-29,9.573635991138485,2.9072015831312754,Hunting & Shooting,Prophet,Hunting & Shooting,8.0,,,,False
2016-02-29,397.92454952193754,337.35528334944115,Indoor/Outdoor Games,Prophet,Indoor/Outdoor Games,394.0,,,,False
2016-02-29,11.253232730609234,5.920501666078722,Lacrosse,Prophet,Lacrosse,3.0,,,,False
2016-02-29,150.43678803276845,126.68499934420794,Men's Footwear,Prophet,Men's Footwear,153.0,,,,False
2016-02-29,234.87466073356933,193.9484856620282,Shop By Sport,Prophet,Shop By Sport,262.0,,,,False
2016-02-29,9.394640471729724,2.961432933377822,Tennis & Racquet,Prophet,Tennis & Racquet,5.0,,,,False
2016-02-29,25.163816434051146,14.091501702711172,Trade-In,Prophet,Trade-In,36.0,,,,False
2016-02-29,104.0409080138182,87.48992640403355,Water Sports,Prophet,Water Sports,94.0,,,,False
2016-02-29,455.48476073403657,386.5799623964609,Women's Apparel,Prophet,Women's Apparel,462.0,,,,False
2016-03-07,41.83667405340669,27.103882482782424,Accessories,Prophet,Accessories,31.0,,,,False
2016-03-07,14.963050764218988,6.725746974793127,Baseball & Softball,Prophet,Baseball & Softball,14.0,,,,False
2016-03-07,7.705635561257162,0.0,Boxing & MMA,Prophet,Boxing & MMA,9.0,,,,False
2016-03-07,95.11373190016887,81.0313343192194,Camping & Hiking,Prophet,Camping & Hiking,87.0,,,,False
2016-03-07,261.8142291487606,214.6276050907308,Cardio Equipment,Prophet,Cardio Equipment,205.0,,,,False
2016-03-07,537.9325553648729,477.26935577837514,Cleats,Prophet,Cleats,523.0,,,,False
2016-03-07,82.03846391811817,65.03952698680192,Electronics,Prophet,Electronics,72.0,,,,False
2016-03-07,116.54550170949433,97.58809946358433,Fishing,Prophet,Fishing,124.0,,,,False
2016-03-07,5.407759944892214,0.0,Fitness Accessories,Prophet,Fitness Accessories,1.0,,,,False
2016-03-07,29.4025534747155,16.72375715322782,Girls' Apparel,Prophet,Girls' Apparel,47.0,,,,False
2016-03-07,6.27774052851321,1.1513201740728691,Golf Apparel,Prophet,Golf Apparel,13.0,,,,False
2016-03-07,29.65750385149436,16.417498789515104,Golf Balls,Prophet,Golf Balls,15.0,,,,False
2016-03-07,25.702799617899963,15.591145439426075,Golf Gloves,Prophet,Golf Gloves,24.0,,,,False
2016-03-07,5.370294404204445,0.0,Golf Shoes,Prophet,Golf Shoes,8.0,,,,False
2016-03-07,10.90311521492063,3.121701344618236,Hockey,Prophet,Hockey,24.0,,,,False
2016-03-07,7.875166807476289,2.0512927678269857,Hunting & Shooting,Prophet,Hunting & Shooting,6.0,,,,False
2016-03-07,400.47454033392347,340.2399551695632,Indoor/Outdoor Games,Prophet,Indoor/Outdoor Games,392.0,,,,False
2016-03-07,8.67801185841543,2.5531976147669555,Lacrosse,Prophet,Lacrosse,12.0,,,,False
2016-03-07,150.24613239022153,126.49325874664555,Men's Footwear,Prophet,Men's Footwear,151.0,,,,False
2016-03-07,235.6332543975964,193.69299361817272,Shop By Sport,Prophet,Shop By Sport,196.0,,,,False
2016-03-07,10.077786938571311,3.4806436929378233,Tennis & Racquet,Prophet,Tennis & Racquet,12.0,,,,False
2016-03-07,27.547455913063263,16.54561239816641,Trade-In,Prophet,Trade-In,14.0,,,,False
2016-03-07,106.2859353330835,89.55312549677905,Water Sports,Prophet,Water Sports,108.0,,,,False
2016-03-07,437.0690070424775,366.64846337789163,Women's Apparel,Prophet,Women's Apparel,361.0,,,,False
2016-03-14,40.92407870134689,27.78414166513847,Accessories,Prophet,Accessories,31.0,,,,False
2016-03-14,16.084601176623508,7.335776321892443,Baseball & Softball,Prophet,Baseball & Softball,10.0,,,,False
2016-03-14,7.418161734448343,0.0,Boxing & MMA,Prophet,Boxing & MMA,4.0,,,,False
2016-03-14,96.33354671978744,82.51711279919903,Camping & Hiking,Prophet,Camping & Hiking,96.0,,,,False
2016-03-14,257.0763055927963,211.54229049046532,Cardio Equipment,Prophet,Cardio Equipment,295.0,,,,False
2016-03-14,507.4279596404479,445.08087880600795,Cleats,Prophet,Cleats,514.0,,,,False
2016-03-14,77.01635920142972,59.14483062570314,Electronics,Prophet,Electronics,86.0,,,,False
2016-03-14,115.4580901667319,96.2716717465942,Fishing,Prophet,Fishing,128.0,,,,False
2016-03-14,5.545976543103318,0.06244435660993483,Fitness Accessories,Prophet,Fitness Accessories,4.0,,,,False
2016-03-14,26.7218132702837,15.349021345539843,Girls' Apparel,Prophet,Girls' Apparel,37.0,,,,False
2016-03-14,5.606098457230493,0.7020441904103868,Golf Apparel,Prophet,Golf Apparel,10.0,,,,False
2016-03-14,27.817096112143805,15.690569071439258,Golf Balls,Prophet,Golf Balls,26.0,,,,False
2016-03-14,24.636276095768213,15.252248055134293,Golf Gloves,Prophet,Golf Gloves,27.0,,,,False
2016-03-14,7.0640424680322305,0.0,Golf Shoes,Prophet,Golf Shoes,1.0,,,,False
2016-03-14,10.495444198572098,1.867697937284505,Hockey,Prophet,Hockey,11.0,,,,False
2016-03-14,6.235836703111065,0.0,Hunting & Shooting,Prophet,Hunting & Shooting,8.0,,,,False
2016-03-14,400.33965059414254,341.21772837351995,Indoor/Outdoor Games,Prophet,Indoor/Outdoor Games,351.0,,,,False
2016-03-14,151.83245222071477,127.2153112754956,Men's Footwear,Prophet,Men's Footwear,165.0,,,,False
2016-03-14,229.94774421583318,193.74215197401156,Shop By Sport,Prophet,Shop By Sport,193.0,,,,False
2016-03-14,9.941835907143279,3.637864611118051,Tennis & Racquet,Prophet,Tennis & Racquet,13.0,,,,False
2016-03-14,27.748936937669257,16.852888173707278,Trade-In,Prophet,Trade-In,24.0,,,,False
2016-03-14,107.99183785217735,90.05121841173735,Water Sports,Prophet,Water Sports,110.0,,,,False
2016-03-14,427.8102241591655,357.5951921159945,Women's Apparel,Prophet,Women's Apparel,409.0,,,,False
2016-03-21,42.91161680605351,28.496696337497884,Accessories,Prophet,Accessories,49.0,,,,False
2016-03-21,18.088007153494083,9.669664591765775,Baseball & Softball,Prophet,Baseball & Softball,20.0,,,,False
2016-03-21,7.674451575907407,0.0,Boxing & MMA,Prophet,Boxing & MMA,2.0,,,,False
2016-03-21,98.85508857329353,86.16681544076222,Camping & Hiking,Prophet,Camping & Hiking,108.0,,,,False
2016-03-21,253.14490460325814,208.5090539716082,Cardio Equipment,Prophet,Cardio Equipment,232.0,,,,False
2016-03-21,491.96023451215297,425.2689428242469,Cleats,Prophet,Cleats,527.0,,,,False
2016-03-21,71.25649031476505,51.734450198368215,Electronics,Prophet,Electronics,47.0,,,,False
2016-03-21,118.03393718745592,98.25336671339493,Fishing,Prophet,Fishing,121.0,,,,False
2016-03-21,7.4038566354170525,1.832224637258636,Fitness Accessories,Prophet,Fitness Accessories,12.0,,,,False
2016-03-21,29.10969103403345,17.18779335421254,Girls' Apparel,Prophet,Girls' Apparel,27.0,,,,False
2016-03-21,5.155656841973904,0.22655978415999564,Golf Apparel,Prophet,Golf Apparel,3.0,,,,False
2016-03-21,32.044144296562536,18.53078320266489,Golf Balls,Prophet,Golf Balls,19.0,,,,False
2016-03-21,23.569509585440265,13.899080100073718,Golf Gloves,Prophet,Golf Gloves,22.0,,,,False
2016-03-21,7.9840576820447655,0.0,Golf Shoes,Prophet,Golf Shoes,5.0,,,,False
2016-03-21,10.562967193760667,3.213208219339315,Hockey,Prophet,Hockey,9.0,,,,False
2016-03-21,6.467263848750047,0.0,Hunting & Shooting,Prophet,Hunting & Shooting,13.0,,,,False
2016-03-21,396.7767100967938,336.1982543689652,Indoor/Outdoor Games,Prophet,Indoor/Outdoor Games,366.0,,,,False
2016-03-21,7.7824138030416465,2.2344189829995056,Lacrosse,Prophet,Lacrosse,7.0,,,,False
2016-03-21,155.97193540042068,131.96902214390553,Men's Footwear,Prophet,Men's Footwear,142.0,,,,False
2016-03-21,227.1650391829275,186.74444985387984,Shop By Sport,Prophet,Shop By Sport,238.0,,,,False
2016-03-21,9.105988223439137,2.63315667833456,Tennis & Racquet,Prophet,Tennis & Racquet,4.0,,,,False
2016-03-21,28.13289911892146,17.753504664084225,Trade-In,Prophet,Trade-In,36.0,,,,False
2016-03-21,107.96047777036306,91.35764293321654,Water Sports,Prophet,Water Sports,93.0,,,,False
2016-03-21,431.71238831628665,364.6089103969078,Women's Apparel,Prophet,Women's Apparel,425.0,,,,False
2016-03-28,46.78955912084864,32.82975483728765,Accessories,Prophet,Accessories,50.0,,,,False
2016-03-28,20.35379963749956,11.120110153436194,Baseball & Softball,Prophet,Baseball & Softball,25.0,,,,False
2016-03-28,7.976209067043468,0.20530678107824601,Boxing & MMA,Prophet,Boxing & MMA,5.0,,,,False
2016-03-28,99.82887041285642,86.51374606041387,Camping & Hiking,Prophet,Camping & Hiking,101.0,,,,False
2016-03-28,252.70028166210767,209.5056706119953,Cardio Equipment,Prophet,Cardio Equipment,272.0,,,,False
2016-03-28,501.47856262052676,436.8015950808154,Cleats,Prophet,Cleats,536.0,,,,False
2016-03-28,65.4918382649114,48.1658048996109,Electronics,Prophet,Electronics,75.0,,,,False
2016-03-28,122.1207291006748,103.02093212736591,Fishing,Prophet,Fishing,113.0,,,,False
2016-03-28,9.368372246168047,3.4208404082036292,Fitness Accessories,Prophet,Fitness Accessories,8.0,,,,False
2016-03-28,33.47939143333863,22.12512181380685,Girls' Apparel,Prophet,Girls' Apparel,36.0,,,,False
2016-03-28,5.981353304707073,1.0177526763697258,Golf Apparel,Prophet,Golf Apparel,5.0,,,,False
2016-03-28,37.32110258056813,23.50298351311856,Golf Balls,Prophet,Golf Balls,37.0,,,,False
2016-03-28,23.198923873113266,13.870228525325293,Golf Gloves,Prophet,Golf Gloves,13.0,,,,False
2016-03-28,6.862026062567332,0.0,Golf Shoes,Prophet,Golf Shoes,11.0,,,,False
2016-03-28,10.578924149765966,2.0324588503984886,Hockey,Prophet,Hockey,9.0,,,,False
2016-03-28,9.147383977056965,2.5296910500261,Hunting & Shooting,Prophet,Hunting & Shooting,7.0,,,,False
2016-03-28,397.6903879232131,336.45704405242145,Indoor/Outdoor Games,Prophet,Indoor/Outdoor Games,363.0,,,,False
2016-03-28,9.38508927538689,3.55128063072614,Lacrosse,Prophet,Lacrosse,21.0,,,,False
2016-03-28,161.2561933106183,138.39442306334894,Men's Footwear,Prophet,Men's Footwear,151.0,,,,False
2016-03-28,232.38814416730784,194.0802861521145,Shop By Sport,Prophet,Shop By Sport,259.0,,,,False
2016-03-28,8.685723581934546,1.7686428168596109,Tennis & Racquet,Prophet,Tennis & Racquet,10.0,,,,False
2016-03-28,29.680206166529214,18.570899956242584,Trade-In,Prophet,Trade-In,32.0,,,,False
2016-03-28,107.39384274354771,89.99634730428514,Water Sports,Prophet,Water Sports,102.0,,,,False
2016-03-28,439.7660621598064,372.9731135469084,Women's Apparel,Prophet,Women's Apparel,448.0,,,,False
2016-04-04,48.57168794173819,34.17979405423037,Accessories,Prophet,Accessories,48.0,,,,False
2016-04-04,20.975791943445522,12.529913831442228,Baseball & Softball,Prophet,Baseball & Softball,18.0,,,,False
2016-04-04,7.912498043937416,0.0,Boxing & MMA,Prophet,Boxing & MMA,5.0,,,,False
2016-04-04,98.40206881281948,85.06144826640775,Camping & Hiking,Prophet,Camping & Hiking,87.0,,,,False
2016-04-04,256.31395935062415,215.0240088037248,Cardio Equipment,Prophet,Cardio Equipment,293.0,,,,False
2016-04-04,522.9712150027349,458.8645279799383,Cleats,Prophet,Cleats,542.0,,,,False
2016-04-04,60.5659604790143,43.47558657962549,Electronics,Prophet,Electronics,44.0,,,,False
2016-04-04,124.13357786221148,105.22781574814283,Fishing,Prophet,Fishing,142.0,,,,False
2016-04-04,9.430478934171962,3.9676468012169135,Fitness Accessories,Prophet,Fitness Accessories,14.0,,,,False
2016-04-04,35.401974508369676,23.70432267975529,Girls' Apparel,Prophet,Girls' Apparel,22.0,,,,False
2016-04-04,8.157599122848884,3.1286211197036855,Golf Apparel,Prophet,Golf Apparel,11.0,,,,False
2016-04-04,37.572894612583504,23.825980043970667,Golf Balls,Prophet,Golf Balls,43.0,,,,False
2016-04-04,22.570456945009493,12.623027695202063,Golf Gloves,Prophet,Golf Gloves,28.0,,,,False
2016-04-04,5.031549391413839,0.0,Golf Shoes,Prophet,Golf Shoes,9.0,,,,False
2016-04-04,9.953392960272545,1.1208977939733107,Hockey,Prophet,Hockey,2.0,,,,False
2016-04-04,12.797634312618648,6.429189422941367,Hunting & Shooting,Prophet,Hunting & Shooting,2.0,,,,False
2016-04-04,407.6911191744856,344.83461892628435,Indoor/Outdoor Games,Prophet,Indoor/Outdoor Games,347.0,,,,False
2016-04-04,9.797201996110154,3.942561015729641,Lacrosse,Prophet,Lacrosse,15.0,,,,False
2016-04-04,164.03471116566308,140.40045649040417,Men's Footwear,Prophet,Men's Footwear,163.0,,,,False
2016-04-04,240.6152610028163,201.5160747870148,Shop By Sport,Prophet,Shop By Sport,211.0,,,,False
2016-04-04,9.470451949616184,3.314118517660202,Tennis & Racquet,Prophet,Tennis & Racquet,7.0,,,,False
2016-04-04,30.332242213192558,19.034891059666943,Trade-In,Prophet,Trade-In,36.0,,,,False
2016-04-04,108.02847847585991,91.65022445377646,Water Sports,Prophet,Water Sports,100.0,,,,False
2016-04-04,440.9855522421233,374.1741088284701,Women's Apparel,Prophet,Women's Apparel,386.0,,,,False
2016-04-11,45.904031235341456,32.720765006796704,Accessories,Prophet,Accessories,49.0,,,,False
2016-04-11,18.446604515297018,9.34469407788884,Baseball & Softball,Prophet,Baseball & Softball,24.0,,,,False
2016-04-11,96.17021125854923,81.64880365311826,Camping & Hiking,Prophet,Camping & Hiking,91.0,,,,False
2016-04-11,261.0660089285418,219.64261962658532,Cardio Equipment,Prophet,Cardio Equipment,223.0,,,,False
2016-04-11,535.5533986165,473.55300528066874,Cleats,Prophet,Cleats,530.0,,,,False
2016-04-11,58.837973426140806,40.61980698576152,Electronics,Prophet,Electronics,52.0,,,,False
2016-04-11,122.56144722221917,102.82841373002141,Fishing,Prophet,Fishing,130.0,,,,False
2016-04-11,7.859363690260626,2.1806263962615526,Fitness Accessories,Prophet,Fitness Accessories,2.0,,,,False
2016-04-11,33.80126792884299,22.806909496271206,Girls' Apparel,Prophet,Girls' Apparel,34.0,,,,False
2016-04-11,10.217930431585382,5.385703791882653,Golf Apparel,Prophet,Golf Apparel,12.0,,,,False
2016-04-11,32.824934895630875,19.69724815140195,Golf Balls,Prophet,Golf Balls,22.0,,,,False
2016-04-11,21.139648592027008,11.510111229661499,Golf Gloves,Prophet,Golf Gloves,26.0,,,,False
2016-04-11,5.217600795674159,0.0,Golf Shoes,Prophet,Golf Shoes,9.0,,,,False
2016-04-11,9.187011945423823,1.3515908433060253,Hockey,Prophet,Hockey,17.0,,,,False
2016-04-11,14.830749049632075,9.094143907625334,Hunting & Shooting,Prophet,Hunting & Shooting,19.0,,,,False
2016-04-11,419.370091243077,353.7552607736979,Indoor/Outdoor Games,Prophet,Indoor/Outdoor Games,417.0,,,,False
2016-04-11,8.307284993866837,3.105779569284148,Lacrosse,Prophet,Lacrosse,14.0,,,,False
2016-04-11,160.989295613206,138.61704611819954,Men's Footwear,Prophet,Men's Footwear,182.0,,,,False
2016-04-11,242.76186937782293,205.28157522127387,Shop By Sport,Prophet,Shop By Sport,282.0,,,,False
2016-04-11,10.827858313444702,4.248131214755291,Tennis & Racquet,Prophet,Tennis & Racquet,10.0,,,,False
2016-04-11,27.349853904513463,16.81059287977697,Trade-In,Prophet,Trade-In,36.0,,,,False
2016-04-11,109.79699643084118,92.29935336236471,Water Sports,Prophet,Water Sports,112.0,,,,False
2016-04-11,432.7417759071728,363.67156003745066,Women's Apparel,Prophet,Women's Apparel,418.0,,,,False
2016-04-18,41.61499061317961,28.203282612653894,Accessories,Prophet,Accessories,73.0,,,,False
2016-04-18,13.461157775680144,4.426210695556253,Baseball & Softball,Prophet,Baseball & Softball,12.0,,,,False
2016-04-18,9.59274646926657,2.0261917660555677,Boxing & MMA,Prophet,Boxing & MMA,8.0,,,,False
2016-04-18,94.83927126402499,81.06139112479738,Camping & Hiking,Prophet,Camping & Hiking,89.0,,,,False
2016-04-18,262.71046481343325,220.03662034496563,Cardio Equipment,Prophet,Cardio Equipment,281.0,,,,False
2016-04-18,530.3058170490178,467.37545842014555,Cleats,Prophet,Cleats,560.0,,,,False
2016-04-18,62.95717449903687,44.55069470995175,Electronics,Prophet,Electronics,73.0,,,,False
2016-04-18,119.06502802105548,99.53185180586205,Fishing,Prophet,Fishing,121.0,,,,False
2016-04-18,6.978119777900046,1.305337808998828,Fitness Accessories,Prophet,Fitness Accessories,7.0,,,,False
2016-04-18,31.52706108116508,19.994382368404356,Girls' Apparel,Prophet,Girls' Apparel,34.0,,,,False
2016-04-18,10.386310121325506,5.413826863249058,Golf Apparel,Prophet,Golf Apparel,4.0,,,,False
2016-04-18,29.287879726917044,16.432977969096687,Golf Balls,Prophet,Golf Balls,27.0,,,,False
2016-04-18,20.23688330799562,11.312563718522469,Golf Gloves,Prophet,Golf Gloves,8.0,,,,False
2016-04-18,8.500431114293672,0.7718067925294905,Golf Shoes,Prophet,Golf Shoes,12.0,,,,False
2016-04-18,9.773132881486617,1.5926898972860937,Hockey,Prophet,Hockey,10.0,,,,False
2016-04-18,13.617999410796056,7.312020711143191,Hunting & Shooting,Prophet,Hunting & Shooting,12.0,,,,False
2016-04-18,420.1419485112475,360.3598631240573,Indoor/Outdoor Games,Prophet,Indoor/Outdoor Games,446.0,,,,False
2016-04-18,6.417723207211689,0.9679144079423107,Lacrosse,Prophet,Lacrosse,2.0,,,,False
2016-04-18,152.70935660485011,129.09827966538697,Men's Footwear,Prophet,Men's Footwear,152.0,,,,False
2016-04-18,236.3857421797737,200.81569336228463,Shop By Sport,Prophet,Shop By Sport,223.0,,,,False
2016-04-18,11.185309040630719,5.275595919140925,Tennis & Racquet,Prophet,Tennis & Racquet,25.0,,,,False
2016-04-18,20.90035061517809,10.193347540706682,Trade-In,Prophet,Trade-In,20.0,,,,False
2016-04-18,111.12333168290223,94.36769555184989,Water Sports,Prophet,Water Sports,105.0,,,,False
2016-04-18,421.1889530946252,350.92644146806884,Women's Apparel,Prophet,Women's Apparel,469.0,,,,False
2016-04-25,41.31184423906269,26.84079751713114,Accessories,Prophet,Accessories,56.0,,,,False
2016-04-25,8.843397403798463,0.0,Baseball & Softball,Prophet,Baseball & Softball,10.0,,,,False
2016-04-25,94.41948045282287,80.43685619661507,Camping & Hiking,Prophet,Camping & Hiking,84.0,,,,False
2016-04-25,260.0773928740511,213.04336225651758,Cardio Equipment,Prophet,Cardio Equipment,223.0,,,,False
2016-04-25,516.2608235869917,448.2678284194063,Cleats,Prophet,Cleats,493.0,,,,False
2016-04-25,72.33116684823307,54.923256264692064,Electronics,Prophet,Electronics,69.0,,,,False
2016-04-25,116.38383454418455,98.67225203071905,Fishing,Prophet,Fishing,96.0,,,,False
2016-04-25,8.273174632766608,2.759336961735102,Fitness Accessories,Prophet,Fitness Accessories,3.0,,,,False
2016-04-25,31.413341888357284,19.351496687037248,Girls' Apparel,Prophet,Girls' Apparel,31.0,,,,False
2016-04-25,8.432381867820112,3.2136310941709536,Golf Apparel,Prophet,Golf Apparel,8.0,,,,False
2016-04-25,32.08309642195445,18.694563056346745,Golf Balls,Prophet,Golf Balls,22.0,,,,False
2016-04-25,21.646959962836117,12.94600167329755,Golf Gloves,Prophet,Golf Gloves,29.0,,,,False
2016-04-25,12.839649931619366,5.368770186695805,Golf Shoes,Prophet,Golf Shoes,11.0,,,,False
2016-04-25,12.394621281513329,3.735460370839335,Hockey,Prophet,Hockey,6.0,,,,False
2016-04-25,9.93851286724808,3.7575720451501122,Hunting & Shooting,Prophet,Hunting & Shooting,6.0,,,,False
2016-04-25,407.44973087748144,341.604523741411,Indoor/Outdoor Games,Prophet,Indoor/Outdoor Games,365.0,,,,False
2016-04-25,144.64977390576993,120.85277946507605,Men's Footwear,Prophet,Men's Footwear,141.0,,,,False
2016-04-25,228.46955921210997,189.3837559194212,Shop By Sport,Prophet,Shop By Sport,237.0,,,,False
2016-04-25,9.70046921888941,3.205999446223215,Tennis & Racquet,Prophet,Tennis & Racquet,18.0,,,,False
2016-04-25,14.629722489849325,3.3031165981377195,Trade-In,Prophet,Trade-In,24.0,,,,False
2016-04-25,111.34462242698613,94.32327468494802,Water Sports,Prophet,Water Sports,88.0,,,,False
2016-04-25,414.31217732941724,344.70249655718493,Women's Apparel,Prophet,Women's Apparel,384.0,,,,False
2016-05-02,47.096450179829134,32.221835616503874,Accessories,Prophet,Accessories,54.0,,,,False
2016-05-02,7.40479304820429,0.0,Baseball & Softball,Prophet,Baseball & Softball,12.0,,,,False
2016-05-02,12.459752528612487,4.934259950240451,Boxing & MMA,Prophet,Boxing & MMA,15.0,,,,False
2016-05-02,94.03915383916963,79.95320262017897,Camping & Hiking,Prophet,Camping & Hiking,92.0,,,,False
2016-05-02,256.65906991686813,211.33326604207406,Cardio Equipment,Prophet,Cardio Equipment,211.0,,,,False
2016-05-02,508.898617968058,439.5110717791044,Cleats,Prophet,Cleats,549.0,,,,False
2016-05-02,81.51219642587868,63.81436015413427,Electronics,Prophet,Electronics,85.0,,,,False
2016-05-02,115.63891212181194,96.08940020187576,Fishing,Prophet,Fishing,105.0,,,,False
2016-05-02,10.495671722553944,4.725770194265924,Fitness Accessories,Prophet,Fitness Accessories,3.0,,,,False
2016-05-02,32.75805065852763,20.93690266929343,Girls' Apparel,Prophet,Girls' Apparel,31.0,,,,False
2016-05-02,6.0823784535871965,0.9282180677287036,Golf Apparel,Prophet,Golf Apparel,15.0,,,,False
2016-05-02,39.130535946487186,26.67885271393976,Golf Balls,Prophet,Golf Balls,31.0,,,,False
2016-05-02,25.000349912863243,15.530496548539322,Golf Gloves,Prophet,Golf Gloves,23.0,,,,False
2016-05-02,15.044206306720378,6.790408857968743,Golf Shoes,Prophet,Golf Shoes,21.0,,,,False
2016-05-02,15.511213337470036,7.546716580716714,Hockey,Prophet,Hockey,11.0,,,,False
2016-05-02,6.47116286713153,0.0,Hunting & Shooting,Prophet,Hunting & Shooting,1.0,,,,False
2016-05-02,393.351322396709,332.4755612866353,Indoor/Outdoor Games,Prophet,Indoor/Outdoor Games,385.0,,,,False
2016-05-02,143.4688955392189,119.993016545342,Men's Footwear,Prophet,Men's Footwear,129.0,,,,False
2016-05-02,226.9420398974929,187.56470453028047,Shop By Sport,Prophet,Shop By Sport,161.0,,,,False
2016-05-02,7.2948672714176706,0.7488583275411551,Tennis & Racquet,Prophet,Tennis & Racquet,6.0,,,,False
2016-05-02,12.415614384226984,1.7067940959659431,Trade-In,Prophet,Trade-In,27.0,,,,False
2016-05-02,111.71303036489948,95.01641941376008,Water Sports,Prophet,Water Sports,119.0,,,,False
2016-05-02,415.6212421672539,348.2066415592406,Women's Apparel,Prophet,Women's Apparel,444.0,,,,False
2016-05-09,54.58453346359818,39.93203237680283,Accessories,Prophet,Accessories,36.0,,,,False
2016-05-09,9.528487600091099,1.1364638601594608,Baseball & Softball,Prophet,Baseball & Softball,11.0,,,,False
2016-05-09,11.13326973317301,3.7450489481283156,Boxing & MMA,Prophet,Boxing & MMA,5.0,,,,False
2016-05-09,93.77150160782465,80.2957837853999,Camping & Hiking,Prophet,Camping & Hiking,103.0,,,,False
2016-05-09,256.7516578134396,210.25008012593375,Cardio Equipment,Prophet,Cardio Equipment,222.0,,,,False
2016-05-09,513.8662583811924,451.7716582919101,Cleats,Prophet,Cleats,543.0,,,,False
2016-05-09,83.74653200013643,66.19691648520352,Electronics,Prophet,Electronics,83.0,,,,False
2016-05-09,115.85847128048815,95.86571002403315,Fishing,Prophet,Fishing,126.0,,,,False
2016-05-09,11.133806633211018,5.690787067490768,Fitness Accessories,Prophet,Fitness Accessories,10.0,,,,False
2016-05-09,32.50310233327496,21.31603421922994,Girls' Apparel,Prophet,Girls' Apparel,35.0,,,,False
2016-05-09,5.386233941013129,0.2799308302462423,Golf Apparel,Prophet,Golf Apparel,6.0,,,,False
2016-05-09,43.396079924870214,31.338053007244405,Golf Balls,Prophet,Golf Balls,47.0,,,,False
2016-05-09,27.50535395890424,17.107267842437523,Golf Gloves,Prophet,Golf Gloves,33.0,,,,False
2016-05-09,14.196617030673682,6.444799693165129,Golf Shoes,Prophet,Golf Shoes,13.0,,,,False
2016-05-09,16.547161461612415,8.448116375835289,Hockey,Prophet,Hockey,27.0,,,,False
2016-05-09,5.639796327314812,0.0,Hunting & Shooting,Prophet,Hunting & Shooting,10.0,,,,False
2016-05-09,391.3317691816072,332.3428553320839,Indoor/Outdoor Games,Prophet,Indoor/Outdoor Games,407.0,,,,False
2016-05-09,10.80971661889793,5.079955667859603,Lacrosse,Prophet,Lacrosse,7.0,,,,False
2016-05-09,151.211435971544,127.96962222635156,Men's Footwear,Prophet,Men's Footwear,152.0,,,,False
2016-05-09,231.0268441727036,195.17961210081418,Shop By Sport,Prophet,Shop By Sport,250.0,,,,False
2016-05-09,5.812570197001653,0.0,Tennis & Racquet,Prophet,Tennis & Racquet,10.0,,,,False
2016-05-09,14.702664681247313,3.3795793641584337,Trade-In,Prophet,Trade-In,25.0,,,,False
2016-05-09,113.25250046520561,96.34572960815606,Water Sports,Prophet,Water Sports,128.0,,,,False
2016-05-09,422.8061526364244,359.12881277595505,Women's Apparel,Prophet,Women's Apparel,415.0,,,,False
